Original Image,Swapped Image,Generated Image,Fix Char Const,Head Turn Usable,Eye Gaze Usable,Reference Angle,Front Angle,Edit Prompt,Analysis
https://dev-content.dashtoon.ai/user-uploaded-files/b26d4a10-382c-42d4-a7d6-5d9c731f4002.png,https://dev-content.dashtoon.ai/stability-images/c4444f14-f2c2-4d83-8867-d2a2d929c0b3.png,https://dev-content.dashtoon.ai/stability-images/eba3e669-cd91-4e32-b2a3-fc6846df0058.png,Yes,,Yes,https://storage.googleapis.com/creative-tech-experiments/char-const-workflow-remix/green_saree_right_angle.png,https://dev-content.dashtoon.ai/user-uploaded-files/5ccf9783-e7e6-46b4-be67-2dc7de628e7d.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: adjust eye gaze to look down away from the camera, tilt the head slightly downwards, replace the smiling expression with a serious neutral one, and close the mouth completely to remove the smile
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""adjust eye gaze to look down away from the camera, tilt the head slightly downwards, replace the smiling expression with a serious neutral one, and close the mouth completely to remove the smile""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/65b621ef-1694-4153-9056-f9f05ed3a96e.png,https://dev-content.dashtoon.ai/stability-images/7ed443df-0228-4378-83fe-678f24f3acbc.png,https://dev-content.dashtoon.ai/stability-images/14c080e1-f15e-4a52-936d-7a8db8882e28.png,Yes,,,https://storage.googleapis.com/creative-tech-experiments/char-const-workflow-remix/chandrakala_side_right.png,https://dev-content.dashtoon.ai/user-uploaded-files/ea735d7c-bf2a-408e-972b-0ea2baa6f557.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: angle the head to turn towards the right, adjust eye gaze to look towards the right side of the frame, and slightly open the mouth to a neutral, slightly parted state
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""angle the head to turn towards the right, adjust eye gaze to look towards the right side of the frame, and slightly open the mouth to a neutral, slightly parted state""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/3e7074d3-3de4-4ee1-802b-7a4056e8e273.png,https://dev-content.dashtoon.ai/stability-images/8906159f-737d-47b8-8769-041a1b11fe5c.png,https://dev-content.dashtoon.ai/stability-images/f912b97e-80e1-4316-8629-f71fb806ce6e.png,Yes,Yes,,https://storage.googleapis.com/creative-tech-experiments/char-const-workflow-remix/trishala_left_angle.png,https://dev-content.dashtoon.ai/user-uploaded-files/ed9f2fed-1794-4654-b30e-39377c75b83a.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Adjust eye gaze to look left, turn head to face left, narrow the wide open mouth to a slightly open speaking shape, replace hair with dark styled hair tied into a topknot with a hair ornament, adjust skin tone to an East Asian complexion, and set expression to a serious speaking look instead of surprised.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Adjust eye gaze to look left, turn head to face left, narrow the wide open mouth to a slightly open speaking shape, replace hair with dark styled hair tied into a topknot with a hair ornament, adjust skin tone to an East Asian complexion, and set expression to a serious speaking look instead of surprised.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/64a5fcef-1620-4e64-9106-6476f10707f4.png,https://dev-content.dashtoon.ai/stability-images/aad238a3-d65c-4807-a6f3-07a057aaff80.png,https://dev-content.dashtoon.ai/stability-images/47fa1d4f-4002-4ad8-ba09-74faa7bc90e1.png,Yes,,,https://storage.googleapis.com/creative-tech-experiments/char-const-workflow-remix/trishala_left_angle.png,https://dev-content.dashtoon.ai/user-uploaded-files/ed9f2fed-1794-4654-b30e-39377c75b83a.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: adjust eye gaze to look toward the viewer's left, turn the head slightly toward the viewer's left, set the expression to a concerned serious look with the head held straight without tilt
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""adjust eye gaze to look toward the viewer's left, turn the head slightly toward the viewer's left, set the expression to a concerned serious look with the head held straight without tilt""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/8793a66e-b4b2-410d-8c38-9c709dc0eecf.png,https://dev-content.dashtoon.ai/stability-images/fcd44c8f-80a3-4a7f-9d37-844b8f1bf961.png,https://dev-content.dashtoon.ai/stability-images/475e7fe2-98a4-4ed8-bcf3-a45fa3dd4443.png,Yes,No,No,https://dev-content.dashtoon.ai/user-uploaded-files/5ccf9783-e7e6-46b4-be67-2dc7de628e7d.png,https://dev-content.dashtoon.ai/user-uploaded-files/5ccf9783-e7e6-46b4-be67-2dc7de628e7d.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: adjust eye gaze to look towards the right side of the frame, turn the head to face slightly towards the right side of the frame, set the expression to a serious, concerned look with closed mouth
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""adjust eye gaze to look towards the right side of the frame, turn the head to face slightly towards the right side of the frame, set the expression to a serious, concerned look with closed mouth""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/77e4964f-13fb-43d7-9d50-8becf044c1a5.png,https://dev-content.dashtoon.ai/stability-images/2d69655a-5d3f-497d-8b6e-995e47801327.png,https://dev-content.dashtoon.ai/stability-images/8b3cf24b-897c-4f0d-89b2-e94713763032.png,No,,No,https://dev-content.dashtoon.ai/user-uploaded-files/5ccf9783-e7e6-46b4-be67-2dc7de628e7d.png,https://dev-content.dashtoon.ai/user-uploaded-files/5ccf9783-e7e6-46b4-be67-2dc7de628e7d.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: tilt head slightly to the viewer's right, adjust mouth to be slightly open as if speaking, set expression to serious by removing the subtle smile, reorient head to the tilted position
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""tilt head slightly to the viewer's right, adjust mouth to be slightly open as if speaking, set expression to serious by removing the subtle smile, reorient head to the tilted position""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/0f1d31d8-c1f9-4e23-9232-37d60192316d.png,https://dev-content.dashtoon.ai/stability-images/527a26f2-40ef-4383-af08-24058122108f.png,https://dev-content.dashtoon.ai/stability-images/feb45482-f598-42d2-9702-69ae6f703456.png,Yes,,No,https://dev-content.dashtoon.ai/user-uploaded-files/d758c645-9f5a-4719-bc92-a0f20c6fbfc9.png,https://dev-content.dashtoon.ai/user-uploaded-files/d758c645-9f5a-4719-bc92-a0f20c6fbfc9.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Adjust eye gaze to look directly at the camera, turn the head slightly to the right, widen the mouth to a fully open surprised speaking state, and lower the head to stop looking upward.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Adjust eye gaze to look directly at the camera, turn the head slightly to the right, widen the mouth to a fully open surprised speaking state, and lower the head to stop looking upward.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/c7e8d0d2-1461-406d-b137-6695c5316f5f.png,https://dev-content.dashtoon.ai/stability-images/8bc3fa19-5ef4-47a4-826f-5e68b7f02567.png,https://dev-content.dashtoon.ai/stability-images/19dd8537-ee1c-4bc3-b801-aff205ac009b.png,Yes,,,https://dev-content.dashtoon.ai/user-uploaded-files/d1a0da51-f1bb-43a8-8e08-ed78d7c39d7a.png,https://dev-content.dashtoon.ai/user-uploaded-files/d1a0da51-f1bb-43a8-8e08-ed78d7c39d7a.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Replace the face with a rounder Mediterranean-featured face with short wavy dark hair, adjust eyes to look up and to the viewer's right, maintain the wide open smile showing upper teeth, align head to be slightly turned to the viewer's right.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Replace the face with a rounder Mediterranean-featured face with short wavy dark hair, adjust eyes to look up and to the viewer's right, maintain the wide open smile showing upper teeth, align head to be slightly turned to the viewer's right.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/27aeff7d-def1-4751-9ba0-a4f4923d789f.png,https://dev-content.dashtoon.ai/stability-images/a9fb28d2-6595-4581-a863-4b57a03f53e3.png,https://dev-content.dashtoon.ai/stability-images/8abb217d-70a0-43b9-943d-b433c2606919.png,Yes,,,https://storage.googleapis.com/creative-tech-experiments/char-const-workflow-remix/luna_three_fourth.png,https://dev-content.dashtoon.ai/user-uploaded-files/4a5a670f-ff02-4097-bc40-97cb28e67c25.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Turn head slightly to the left, shift eye gaze to look towards the left away from camera, adjust mouth to be slightly open in a concerned speaking state, and replace red hair with long brown braided hair.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Turn head slightly to the left, shift eye gaze to look towards the left away from camera, adjust mouth to be slightly open in a concerned speaking state, and replace red hair with long brown braided hair.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/a570ccfb-5143-4826-95d0-75c451491204.png,https://dev-content.dashtoon.ai/stability-images/616640f5-015f-4ac9-a933-02acb616e2b7.png,https://dev-content.dashtoon.ai/stability-images/b5798b3c-17f4-4c95-92fb-eaa036b88b73.png,Yes,No,No,https://dev-content.dashtoon.ai/user-uploaded-files/4a5a670f-ff02-4097-bc40-97cb28e67c25.png,https://dev-content.dashtoon.ai/user-uploaded-files/4a5a670f-ff02-4097-bc40-97cb28e67c25.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Tilt the head slightly to the viewer's right, adjust to a concerned frowning expression, close the mouth with slightly downturned lips, and align eye gaze to look directly at the hand holding the cup.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Tilt the head slightly to the viewer's right, adjust to a concerned frowning expression, close the mouth with slightly downturned lips, and align eye gaze to look directly at the hand holding the cup.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/986e9159-a864-4b4b-958b-76996f8ab66a.png,https://dev-content.dashtoon.ai/stability-images/e7b63b34-f706-43d4-9a44-6fb3f262834d.png,https://dev-content.dashtoon.ai/stability-images/d779b12b-c818-4ddc-b419-389e8e59e2a3.png,No,,Yes,https://dev-content.dashtoon.ai/user-uploaded-files/95866ef7-5809-49f3-b710-5f7de0127a25.png,https://dev-content.dashtoon.ai/user-uploaded-files/95866ef7-5809-49f3-b710-5f7de0127a25.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Tilt the woman's head downwards slightly, and adjust her hair to be long, loose wavy blonde, replacing the straight hair with wavy texture and longer, flowing length.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Tilt the woman's head downwards slightly, and adjust her hair to be long, loose wavy blonde, replacing the straight hair with wavy texture and longer, flowing length.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/c9b48212-7e9f-49a9-b356-ec14255ea8c9.png,https://dev-content.dashtoon.ai/stability-images/dea081e6-434d-4a46-9aa1-aa10eb209d31.png,https://dev-content.dashtoon.ai/stability-images/b9c3abc6-fdd5-4094-99bd-1e69e68851c5.png,Yes,,,https://dev-content.dashtoon.ai/user-uploaded-files/8c2be15b-ef63-4164-b656-d727845cec58.png,https://dev-content.dashtoon.ai/user-uploaded-files/8c2be15b-ef63-4164-b656-d727845cec58.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Adjust eye gaze to look downward, tilt head slightly down and turn gently to the left, relax the furrowed brow to create a sad soft speaking expression, set mouth to a slightly open soft speaking state, and correct hair color to light brown/blonde.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Adjust eye gaze to look downward, tilt head slightly down and turn gently to the left, relax the furrowed brow to create a sad soft speaking expression, set mouth to a slightly open soft speaking state, and correct hair color to light brown/blonde.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/fe0e6fce-e485-4501-8372-26e7d8024115.png,https://dev-content.dashtoon.ai/stability-images/c9b4c316-7b07-49a2-9589-48492a4653b9.png,https://dev-content.dashtoon.ai/stability-images/45de0764-1905-4024-bcc5-a8cf461ff500.png,Yes,,Yes,https://storage.googleapis.com/creative-tech-experiments/char-const-workflow-remix/luna_three_fourth.png,https://dev-content.dashtoon.ai/user-uploaded-files/8c2be15b-ef63-4164-b656-d727845cec58.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: tilt the head slightly downwards, adjust eye gaze to look down instead of straight ahead, change hair color to medium brown, refine the facial expression to appear more concerned with softer, relaxed features
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""tilt the head slightly downwards, adjust eye gaze to look down instead of straight ahead, change hair color to medium brown, refine the facial expression to appear more concerned with softer, relaxed features""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/8cd4dd4a-d473-401d-b62e-7d10de23cef7.png,https://dev-content.dashtoon.ai/stability-images/acd41990-5d0d-4e62-99b5-4ac2aea1de30.png,https://dev-content.dashtoon.ai/stability-images/eeba7320-d3e9-4922-be9c-97a1884d967a.png,Yes,,,https://storage.googleapis.com/creative-tech-experiments/char-const-workflow-remix/luna_three_fourth.png,https://dev-content.dashtoon.ai/user-uploaded-files/2898a98c-7d85-47f4-956d-ad2f4794a72c.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Change hair color to light brown, tilt head back slightly, turn head toward the viewer's left, adjust closed eyes to gaze upwards, and move the braid to the viewer's right side of the head, refining the expression to a strained upward-looking pained smile.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Change hair color to light brown, tilt head back slightly, turn head toward the viewer's left, adjust closed eyes to gaze upwards, and move the braid to the viewer's right side of the head, refining the expression to a strained upward-looking pained smile.""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/926cbb75-654b-4413-8091-c5603bd5d862.png,https://dev-content.dashtoon.ai/stability-images/e74f8f52-0d25-4174-aacb-6a712470cbf9.png,https://dev-content.dashtoon.ai/stability-images/87c27173-1830-4ffa-adad-832cc0cc2bbd.png,No,,,https://dev-content.dashtoon.ai/user-uploaded-files/d365a518-83b2-42a8-812b-41c8a2be4301.png,https://dev-content.dashtoon.ai/user-uploaded-files/d365a518-83b2-42a8-812b-41c8a2be4301.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: adjust eyes to be closed while looking down at the garment, furrow eyebrows to create a concerned/frustrated expression, adjust mouth to be closed and slightly pursed, tilt head slightly forward to look down at the fabric
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""adjust eyes to be closed while looking down at the garment, furrow eyebrows to create a concerned/frustrated expression, adjust mouth to be closed and slightly pursed, tilt head slightly forward to look down at the fabric""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/484c1f7f-16f8-4d40-9f00-75fc257a5077.png,https://dev-content.dashtoon.ai/stability-images/d27ccd58-46c8-4a53-9eee-e65a08a6953a.png,https://dev-content.dashtoon.ai/stability-images/ba835fde-167d-4e52-9ae0-2987d1b066bb.png,Yes,,Yes,https://dev-content.dashtoon.ai/user-uploaded-files/d365a518-83b2-42a8-812b-41c8a2be4301.png,https://dev-content.dashtoon.ai/user-uploaded-files/d365a518-83b2-42a8-812b-41c8a2be4301.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: tilt head down to look at the cloth being held, adjust eyes to look down with partially closed lids, set mouth to slightly open with visible teeth in a strained concerned expression
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""tilt head down to look at the cloth being held, adjust eyes to look down with partially closed lids, set mouth to slightly open with visible teeth in a strained concerned expression""
}"
https://dev-content.dashtoon.ai/user-uploaded-files/a8534e8a-2974-426d-be4d-d1789d69a6e1.png,https://dev-content.dashtoon.ai/stability-images/027d79ea-2409-4197-a683-a88bda1c84a6.png,https://dev-content.dashtoon.ai/stability-images/013b18cd-face-4b01-8715-ac1b3268e8c0.png,No,,Yes,https://dev-content.dashtoon.ai/user-uploaded-files/d365a518-83b2-42a8-812b-41c8a2be4301.png,https://dev-content.dashtoon.ai/user-uploaded-files/d365a518-83b2-42a8-812b-41c8a2be4301.png,"Edit ONLY the character's visual appearance in Image 1. DO NOT change pose, position, or composition.

CRITICAL - NEVER CHANGE (from Image 1):
- Character's EXACT body pose, arm positions, leg positions, head tilt, body angle
- Character's EXACT position in the frame (where they are standing/sitting)
- Background, scene, environment - must be PIXEL PERFECT same
- Camera angle, framing, composition, crop
- Lighting and shadows
- Composition

SWAP ONLY these visual features FROM Image 2:
- Face shape and facial features
- Hair color, style, and length
- Clothing appearance (colors, patterns, open/closed state of clothes eg: jacket open vs closed, style)
- Visible accessories (jewelry, glasses, hats, etc.)

- Facial expression fix: Adjust eye gaze to look downwards, tilt head down slightly, shift facial expression to a speaking concerned look with an open mouth, and change hair color to dark brown.
Think of it like a costume change on the EXACT same character pose. The silhouette and position should be IDENTICAL to Image 1.

Output: Image 1 with ONLY the character's visual appearance changed to match Image 2. Pose and composition UNCHANGED.
","{
  ""facial_fix"": ""Adjust eye gaze to look downwards, tilt head down slightly, shift facial expression to a speaking concerned look with an open mouth, and change hair color to dark brown.""
}"